min,d16_mu,d50_mu,d84_mu,solidity
538,35.1022515,49.69207505,74.97336087,0.84583012
539,35.46068231,56.73478432,67.91141342,0.838559596
540,31.28081629,47.77658641,75.50503682,0.843264706
541,38.06918351,55.9197443,74.52363457,0.832044444
542,33.95069816,51.20109354,66.91433287,0.837023256
543,35.77034868,56.91439291,76.52649915,0.829413402
544,35.83047747,56.42054785,67.3866178,0.839084946
545,35.353966,54.31274997,65.18280694,0.829891176
546,32.39352659,49.27636612,69.96094863,0.837840506
547,36.76399388,49.39855673,71.25778471,0.846412903
548,38.17221288,53.15471398,84.98235593,0.830374157
549,37.01756687,59.33169532,76.24384773,0.826288889
550,35.23048271,56.42640176,82.66779321,0.843405455
551,34.13256575,52.19574025,64.00798385,0.84264382
552,30.04657918,44.04315701,58.12618957,0.835708451
553,37.67536664,55.82849264,84.98182039,0.834264894
554,39.47604365,62.3195724,88.71904957,0.828583333
555,32.61043874,47.02503213,64.80065293,0.836147436
556,36.67846089,56.64720672,68.1484879,0.826118293
557,42.68471323,64.59855278,82.82903853,0.824383333
558,34.81118418,53.06814109,72.76764865,0.834460465
559,36.56279122,56.82669138,71.89109816,0.82906
560,40.82251459,58.93383481,78.11909224,0.817770968
561,34.93092286,53.5848746,75.75772481,0.829749398
562,38.70213107,65.03645712,77.41087399,0.827286607
563,33.94449131,51.81966782,71.77371006,0.823891176
564,37.60422461,56.04096522,83.38332978,0.829301923
565,39.19197381,53.92228514,71.49233869,0.824477215
566,35.28454435,52.1430669,65.75837124,0.811823457
567,42.70149709,64.55373212,96.20836407,0.815321739
568,38.34008272,54.64727761,68.74823582,0.830573958
569,39.84410845,60.699942,80.01534641,0.813306897
570,44.43506055,67.68673557,83.43882486,0.818628283
571,39.96068662,59.08758904,73.59764849,0.814456667
572,36.34491433,50.78887657,78.26732675,0.824401053
573,42.36439214,68.04477438,81.44357378,0.8262625
574,40.18090695,63.70975338,91.70278579,0.811333766
575,38.06694401,54.70944598,70.40755697,0.809586022
576,38.6557031,54.75864495,70.18389818,0.819697403
577,39.73468091,61.60369603,87.07374627,0.818301266
578,41.74483612,71.12698789,88.14723841,0.811322892
579,41.90056387,65.42340498,86.2239131,0.81018642
580,39.06783239,65.66247354,80.85950925,0.820358824
581,40.33236248,60.55085775,82.41818541,0.825731169
582,38.1708019,58.27688969,69.79319641,0.8323575
583,39.71596408,64.05094069,74.70073024,0.813876404
584,39.62960224,60.22468909,78.5992992,0.805069048
585,38.74919094,52.46623733,68.00365522,0.806481176
586,43.10063295,66.60199094,86.37792523,0.80798617
587,45.20122236,63.76713201,75.82296434,0.822790323
588,48.53062577,75.89131432,122.9010906,0.802389873
589,45.41116292,62.43133858,88.35611605,0.818883146
590,45.16057321,63.06089308,97.4645372,0.809827273
591,47.18005084,62.1064911,100.8750993,0.806853
592,41.35374717,68.48366472,81.15791449,0.800733721
593,54.69157081,73.85121593,85.54811327,0.80422561
594,42.20641054,67.46739206,87.49831107,0.802304878
595,44.94628062,65.84623496,82.59222022,0.799469767
596,41.72310299,61.98865379,92.00874826,0.809573737
597,46.31744677,68.26596144,90.00968604,0.807988372
598,53.30801475,70.80046973,87.35194347,0.782925
599,42.3811111,60.71889804,87.59923265,0.802064935
600,47.43113371,66.87985116,78.8192,0.791582222
601,43.13992212,65.90568271,83.0722925,0.797070213
602,44.82138812,66.00312014,93.89230752,0.801432877
603,50.62863165,75.16469409,91.10822251,0.815342683
604,47.77484581,71.78866245,88.58678026,0.791539175
605,45.64907203,73.73311592,87.35855587,0.798823333
606,42.32446114,64.33340347,82.81557773,0.808516667
607,47.33483255,71.43233349,82.5822834,0.785961458
608,44.08639411,62.43561959,99.31683415,0.78930198
609,51.57942053,67.92341086,92.33176619,0.793414286
610,53.80602332,76.99433899,104.1868589,0.7953225
611,50.77909276,70.25943459,84.09913111,0.781509091
612,48.24620206,71.21349453,90.04353231,0.787535577
613,48.18388624,67.47812836,100.6629616,0.786718367
614,53.25782514,71.64794717,101.519029,0.8043504
615,52.47185867,72.7945024,98.55691353,0.780639326
616,52.01942182,67.8112806,93.95535013,0.781458333
617,54.61204881,78.81610106,104.8525812,0.783993396
618,51.45509502,70.0770999,92.53958253,0.768822222
619,57.85745721,77.03114522,104.1926362,0.778613913
620,57.06959407,81.77738832,109.5055949,0.779873451
621,54.27094678,69.51718257,92.90436391,0.778530189
622,52.77164363,80.62045414,94.66038165,0.753820175
623,59.3230852,85.17403088,105.4610914,0.770112727
624,54.66502364,81.97851837,109.8940227,0.749529464
625,62.12787714,91.62195454,125.4879041,0.762548333
626,58.72405631,81.17003307,100.1949799,0.763085088
627,59.58771284,80.78969426,99.09138181,0.761817557
628,61.68862535,83.22224807,104.2908636,0.74745641
629,62.97524122,88.37643521,121.4737815,0.750115447
630,62.07765058,82.93778066,120.3123312,0.758284252
631,61.47995238,85.06632632,115.5833504,0.769692523
632,59.28363911,85.15353103,109.2802928,0.749949231
633,63.38527809,88.13826603,117.5146385,0.752416529
634,65.47103189,89.56817878,117.9945369,0.771010744
635,62.83024787,86.04044876,105.2827807,0.754161345
636,63.73591926,83.36943801,107.1801426,0.753093333
637,66.10753765,86.8616848,111.453317,0.7395784
638,64.91831642,88.237948,108.3348754,0.737193182
639,66.65719918,91.73626395,129.3707493,0.741989516
640,65.45830445,92.91869128,130.1878203,0.748391129
641,72.58919039,97.31744708,136.9325058,0.740827778
642,70.11528641,94.36794427,125.0524815,0.742622727
643,67.54946812,87.31669087,105.8282134,0.736754676
644,71.54013545,99.10924674,130.6650769,0.735718182
645,68.24006506,87.61440835,115.5262542,0.728596479
646,67.62794169,88.11513887,117.781882,0.738649324
647,71.65489452,95.08107197,122.2791251,0.740474638
648,71.96104704,97.90001414,151.1171032,0.741981967
649,71.19185161,95.84155611,124.4761239,0.740956738
650,71.01008324,94.9096446,140.5072904,0.734945865
651,69.37278723,98.72899026,120.8093508,0.742265926
652,67.68862148,87.35592643,122.0120741,0.744290411
653,68.44187734,93.23124755,121.8091147,0.7516
654,70.64649644,92.91276609,115.0434572,0.743357692
655,67.41899517,89.02932371,118.1912217,0.739388722
656,73.78902169,95.21018023,114.1108314,0.749072143
657,72.16546787,97.00253456,120.2002484,0.737939695
658,71.39100152,92.13606938,114.2375683,0.740009524
659,74.19467834,101.2599805,120.1308247,0.739828777
660,67.95398874,89.17442948,118.7979509,0.737265306
661,74.07316635,91.41677275,122.1661958,0.75295625
662,72.96835559,94.94726124,115.7925832,0.734163121
663,71.20118548,95.24102949,117.2232987,0.742798485
664,74.32790165,95.4053524,128.5398755,0.74565443
665,78.76751873,99.31477877,123.188572,0.74131938
666,74.62453353,96.15614226,116.3263901,0.725841958
667,75.75645334,91.50783566,113.5325308,0.732753472
668,73.44626281,104.0798156,154.9389625,0.732606015
669,71.84091753,96.50586082,114.5914825,0.724416429
670,76.671219,96.98565308,121.5163697,0.742299219
671,74.85515533,95.12428373,126.5071786,0.731958904
672,75.17804167,94.33134036,118.8997733,0.74052053
673,75.34889073,100.6097741,128.4086329,0.740720714
674,78.39270082,102.9112874,127.9139106,0.741884496
675,73.28290902,95.77506232,115.5819068,0.728662667
676,77.09006834,100.3716848,128.1600402,0.744997973
677,72.90718342,95.6911247,126.8295802,0.731926027
678,75.54567211,96.39480432,120.7474594,0.754893631
679,76.49659877,100.9788245,135.1478511,0.724165625
680,74.54929722,100.630466,128.7366618,0.732458394
681,75.40079589,97.40917928,121.6014921,0.749773793
682,72.77948213,96.81154665,130.8219876,0.73136242
683,76.30145212,98.3215227,132.2653582,0.736520588
684,73.87279882,96.0321972,126.2387373,0.741719079
685,72.11019699,93.72251739,115.6120576,0.727694872
686,77.88889822,98.65380375,127.2010608,0.734980576
687,76.30329276,97.84948484,138.0056901,0.740848252
688,74.69801282,95.03513151,118.5964545,0.722104698
689,77.28093245,100.057569,123.6859472,0.731122517
690,75.26462529,95.68113065,122.3555314,0.730953279
691,72.49190788,95.3848668,120.1034667,0.725003846
692,73.74928358,96.26239083,123.8586664,0.740778378
693,78.07699108,101.9532726,125.3102385,0.741116197
694,76.79835428,101.2105633,123.7625872,0.722272917
695,76.69374689,101.0618517,125.6857366,0.731324845
696,76.41714782,103.858085,134.4047374,0.74415188
697,75.71776392,97.92827706,135.0456273,0.736613194
698,78.95488426,97.87685389,131.848283,0.729094286
699,79.05423414,97.21516385,118.9395009,0.728010204
700,76.19303942,103.7706908,133.3692577,0.724752448
701,75.08203316,96.97980913,122.2026333,0.732347619
702,77.84587657,103.3568459,133.019408,0.729945513
703,75.43532178,96.31589493,116.7670372,0.726741463
704,75.96178513,104.5237752,131.1310159,0.739663576
705,76.26745844,95.32362022,117.1751902,0.7331625
706,78.39169931,103.0956403,132.5121217,0.741015232
707,77.37438444,100.2904522,123.4141312,0.731954545
708,75.80274893,96.82999349,120.8050878,0.744808861
709,72.29872272,91.52391612,112.1796353,0.743506897
710,76.43942881,98.13796935,139.2432326,0.743043125
711,78.64248069,100.8308353,121.9530044,0.729338356
712,75.28231763,96.00428898,121.0567755,0.738581818
713,76.9274404,96.01105643,118.7880083,0.740526531
714,76.75864744,94.89629336,120.6492573,0.729063314
715,74.73221865,96.25859289,125.1554955,0.727647518
716,75.9819367,100.7645813,128.586465,0.730467722
717,79.94008948,98.87390208,124.5561104,0.72450274
718,78.71619873,99.39971418,124.8923523,0.720855072
719,76.68568544,98.96248382,136.6484452,0.735813793
720,76.52617504,97.9223088,119.3239451,0.719871429
721,76.16846967,97.02529832,117.7081216,0.732176316
722,76.95294832,99.03540038,140.1685683,0.731441096
723,81.57947445,107.733821,145.7262499,0.735116667
724,78.31565543,101.9239279,137.0268645,0.720721705
725,76.40920612,97.62623924,115.6660364,0.722815094
726,77.39375739,102.3094438,138.1251419,0.724323239
727,77.29382952,97.91469804,126.5507907,0.728615862
728,76.16822781,96.40200911,120.6180389,0.731640152
729,80.99772902,104.0553338,133.8698388,0.724497931
730,78.5078067,99.1464221,119.9528621,0.71901129
731,79.11728705,107.599436,148.5992574,0.72842381
732,77.44464381,98.05815834,129.8995497,0.732960417
733,79.5462004,100.1785705,126.2377494,0.737403165
734,80.00127798,106.6315116,140.6849185,0.731883333
735,73.13795738,95.50749356,121.8154855,0.737212687
736,79.19272127,103.0165656,127.6306829,0.731307843
737,78.35773796,96.89010544,118.33102,0.732345513
738,77.44136579,98.8445894,120.7910534,0.7337
739,78.26881397,99.65859803,123.2145792,0.727788344
740,77.36751724,101.6436573,123.9312864,0.734136806
741,77.77183108,100.2897276,127.8043434,0.727369531
742,80.39428241,105.1283002,130.416702,0.732422535
743,80.61747102,101.609213,123.7879762,0.723947973
744,75.29017634,98.24489338,122.6018942,0.740177857
745,79.65114193,104.4314626,126.1226958,0.733800606
746,81.30314504,106.4094736,133.6598737,0.728897315
747,81.67101598,106.4048964,132.0832299,0.728393243
748,77.07566052,96.18661744,120.5767132,0.71641
749,74.33950199,98.26630174,122.0940921,0.729706329
750,78.1124686,100.8442488,125.9726457,0.739589796
751,84.58799006,105.27918,134.6498856,0.728037037
752,18.8915996,25.45007329,34.76986049,0.729159701
