min,d16_mu,d50_mu,d84_mu,solidity
537,28.58353509,41.24147784,57.84752879,0.849956075
538,31.16658384,46.67759279,58.93339444,0.850580631
539,32.33037129,52.50173286,73.8769543,0.847834171
540,29.79868204,44.31291342,65.66812972,0.840546
541,28.90724625,43.07162438,57.49044925,0.84240274
542,31.36006574,46.5703581,62.49178819,0.851296667
543,29.36728884,44.17554242,59.05733836,0.851848058
544,32.16699234,47.48640926,70.43139135,0.845649327
545,27.50811248,42.07016089,55.67866319,0.845668557
546,32.41161232,47.19607372,63.98160918,0.854122018
547,30.63644997,45.26092767,62.77933473,0.86038
548,30.6618749,44.3959455,55.41263396,0.843098558
549,28.38477202,42.53383082,55.53136418,0.84650796
550,30.30719305,43.3685228,65.90332736,0.840026339
551,31.17302834,45.40386108,55.74787983,0.852523415
552,32.26516105,46.87990564,60.87388064,0.844010577
553,31.35249914,48.36663579,64.78691901,0.841783117
554,33.07053825,49.21874899,64.27953225,0.845296347
555,31.84243,48.40445777,60.8669488,0.834914354
556,31.57282747,44.24055418,60.01292795,0.840963721
557,31.8648623,46.99674705,75.15532857,0.844591342
558,33.18513285,48.39982242,77.6491678,0.835878894
559,31.89824514,47.04835378,70.29598463,0.838175481
560,30.28336787,43.47487674,62.76546991,0.844668696
561,31.34707182,45.65343155,59.63361912,0.838769196
562,33.29979118,54.83688406,80.96494156,0.846586864
563,31.71566618,50.58311251,76.75716725,0.838261194
564,31.31564914,44.80476832,55.08498904,0.84011381
565,33.09371384,48.22245278,62.85590363,0.84584181
566,33.39518063,46.60549249,62.99513214,0.840992754
567,30.25414052,44.10400952,65.315383,0.835862255
568,32.05782067,43.57524529,57.56898501,0.845684305
569,29.38828193,43.14208572,52.92639698,0.8441801
570,30.59951069,44.96189379,62.64958339,0.838524797
571,33.31582379,49.08103941,75.90820203,0.844511814
572,35.97547971,52.47792423,66.20452474,0.838064679
573,31.09638379,43.03818178,64.12789629,0.83048209
574,32.36091546,43.78313696,60.36635121,0.845661333
575,30.7802796,41.60426137,54.31601456,0.833499512
576,33.79187798,51.27104026,77.85889995,0.838583682
577,36.06372991,48.49576196,64.205372,0.838771233
578,33.57481948,51.31585488,65.11396003,0.84353
579,32.53574717,47.79104881,66.40376974,0.836993953
580,33.64413861,48.01661882,62.43629582,0.840810526
581,33.24679527,48.7620444,66.66038948,0.834378866
582,32.92940685,46.4508405,61.82976367,0.841630472
583,34.11102531,46.65524007,55.61979204,0.833011765
584,33.00785554,48.74888098,63.88403063,0.829829687
585,32.66158148,45.22598995,54.32102331,0.828949138
586,33.33861551,48.69866989,66.41645343,0.834605909
587,34.55639855,48.65862962,64.28993035,0.832305652
588,35.51045965,53.29901326,67.41853672,0.828933803
589,37.03600366,50.29824979,72.19168181,0.822222072
590,33.74416391,47.52463537,66.27986602,0.825897115
591,35.67692537,53.28837854,70.73803082,0.831211588
592,34.60751015,48.01607668,70.78025293,0.828389238
593,34.18971757,45.59330519,62.09301566,0.823343111
594,35.54578611,52.20393448,73.20345591,0.832491597
595,35.37554285,50.51269256,66.29833072,0.826021577
596,35.13526271,45.05749022,56.16092278,0.821202128
597,33.85197849,47.61435533,58.60685726,0.815997845
598,33.17127631,47.87012037,60.26282327,0.821393798
599,33.66368798,46.99944007,62.02333465,0.830713913
600,35.23215798,49.99103676,65.30115436,0.834575943
601,35.57035249,48.40472217,72.52140759,0.820771921
602,35.19032054,48.35864129,63.87260518,0.817030579
603,38.22264651,52.94933398,71.78352555,0.824801408
604,36.38115755,53.28038242,68.20667694,0.824817992
605,33.864002,47.4943706,67.00092743,0.820564384
606,36.98673502,54.53220261,164.6728881,0.823456031
607,35.96553963,51.47633696,63.63705527,0.817451273
608,36.26663224,50.3651117,66.04269392,0.824006466
609,36.56063276,50.27694837,65.36032556,0.823954478
610,38.00701988,53.4243279,71.27776123,0.814999197
611,36.68830222,53.03079645,71.95430104,0.811779026
612,38.29218281,52.11527128,70.67407819,0.818168908
613,38.61175969,52.68172434,94.17340283,0.817682609
614,37.96435289,49.63001927,66.70674089,0.81241749
615,36.04919478,51.03810198,73.10586221,0.817788163
616,37.96002101,52.7036412,70.14962342,0.817605534
617,37.49740035,50.19241927,68.88958187,0.809283039
618,37.68266863,51.92156951,65.03774835,0.803582524
619,37.38593257,52.63951775,69.60543705,0.809840816
620,38.51310146,56.40852768,69.33075912,0.804692632
621,37.32633077,50.64544817,66.74378193,0.8036
622,38.87295609,52.84158431,69.05301681,0.804263975
623,38.66677534,52.87032949,70.93250335,0.800067692
624,39.0515702,51.04995142,67.6003018,0.796005629
625,40.84612484,55.12202973,71.63346624,0.797505941
626,39.17520118,54.53387039,72.29760947,0.799750314
627,39.59554018,52.48478143,67.80359655,0.801014483
628,40.16841081,56.20650433,73.42166498,0.800136827
629,40.18264032,53.97464291,68.89517588,0.795541274
630,41.48090157,55.21852009,67.85644276,0.797356932
631,41.34212136,54.51392044,67.28232251,0.795243291
632,41.69776189,55.59201666,69.51218872,0.797662185
633,41.67922214,57.16066438,77.10518453,0.795753825
634,40.76371684,53.48967686,69.78119995,0.797492556
635,41.75920563,55.70851153,72.90040157,0.794640049
636,42.23275543,56.52368126,75.11136911,0.79484774
637,42.83761841,56.26837343,74.47752834,0.796548042
638,42.60671556,55.33270794,76.4775727,0.788434694
639,42.02898314,56.51633167,77.56495521,0.789801266
640,41.88951562,56.23635987,72.43192463,0.791372727
641,42.10519972,56.28656222,70.67471865,0.788443602
642,43.86709127,57.83385655,76.8772548,0.790194843
643,43.67818623,57.13625196,72.23507563,0.788637471
644,44.50423867,57.93518658,75.36477995,0.792361809
645,43.66677595,57.93441122,78.59855404,0.78744386
646,44.11277359,57.72357141,72.80196321,0.789484633
647,44.0006499,57.60359941,74.12381864,0.7832625
648,44.67190941,58.5465535,76.47975713,0.790093973
649,42.85709647,57.48154033,73.05257964,0.784298582
650,43.62115828,57.94823433,76.13370083,0.793386047
651,42.80137632,56.31809522,74.83066195,0.786690393
652,43.38790695,58.54681216,77.19344375,0.784110191
653,43.99805191,59.53912828,76.2408821,0.787349899
654,45.13616422,59.56222481,74.43247569,0.794823782
655,46.41349648,62.17254567,78.90509012,0.787956103
656,44.78180154,59.58116474,81.3253219,0.786721786
657,45.18305361,59.13198564,74.63580551,0.790381744
658,45.19548749,60.92007473,79.32577865,0.78660021
659,44.84751222,57.87441585,73.87020322,0.7846016
660,43.7241973,59.47041527,78.6350613,0.789999391
661,44.86706668,60.85332878,82.93950562,0.790684449
662,43.58455666,58.37331619,82.02515804,0.782836759
663,44.5084241,58.2450718,74.16664351,0.788759
664,44.91972843,59.49311644,80.71135403,0.788476275
665,45.96151483,59.77628802,77.86739008,0.787052908
666,44.66790545,58.74597615,75.49345832,0.786426884
667,46.44614656,62.02327612,82.51810047,0.785591927
668,44.49813618,59.46930254,78.56474599,0.792620632
669,45.66140666,59.21099671,77.39029508,0.790119604
670,45.8530472,59.68694518,76.87306294,0.788663022
671,44.56640998,58.11067826,74.56125214,0.791729051
672,44.99210034,61.11159012,77.71948214,0.789525947
673,44.80190259,58.74322351,75.04435467,0.789827017
674,45.84517564,59.91415185,80.18130909,0.792907345
675,46.4147853,61.19747028,82.57163567,0.788766603
676,45.18844961,59.80358492,76.6326464,0.787385192
677,46.4257918,60.76689856,81.14047007,0.787672781
678,45.79379273,60.5427023,81.77533541,0.7901274
679,45.37946241,58.70243806,76.66711523,0.787231164
680,45.29833612,59.37139581,73.44943606,0.798036895
681,45.37359669,58.93755786,78.18168392,0.793898092
682,43.90301033,57.28782436,73.97687074,0.789113019
683,45.56137816,58.78071445,77.63867523,0.796545503
684,46.71719308,61.3540654,82.80280326,0.786248794
685,45.36455372,59.60438394,77.72808401,0.790465631
686,45.36330516,59.89878126,78.56727821,0.787174102
687,45.50079674,60.18223907,74.97392586,0.796095676
688,45.42818132,60.49951729,81.62890263,0.791626221
689,45.46469527,60.25146406,77.21321851,0.787441209
690,45.64002377,60.69000489,80.36390856,0.792072759
691,45.42143149,57.68611602,71.18503254,0.7882489
692,46.96278259,61.58736339,80.2894057,0.793957886
693,46.92690464,60.3917057,79.86832981,0.790395038
694,45.48564486,60.44114888,76.42333852,0.788601134
695,45.2552994,60.1766784,76.94948562,0.799685481
696,45.65174764,59.35683052,78.57242169,0.785270172
697,45.19289714,60.17374521,79.09042286,0.797095144
698,47.45775966,60.9566574,79.69512841,0.789776158
699,46.07475904,59.0592471,72.96757093,0.790574648
700,45.94791127,59.99144624,76.37109939,0.789548485
701,44.71942633,59.60926357,76.57444419,0.793559445
702,47.77004876,60.87958355,80.13034213,0.791452332
703,46.05215573,59.69394295,74.93406394,0.785740681
704,45.89323042,61.67737793,81.82504225,0.792774081
705,44.12284807,58.06333848,72.74744622,0.791008925
706,45.12766478,58.16874657,75.24149843,0.794568697
707,45.66482035,58.86918488,74.94443252,0.792612724
708,45.55261237,60.6425981,85.65628559,0.796656485
709,45.30033165,60.33561295,79.46751498,0.789413097
710,46.6943105,60.42525927,77.48699006,0.790291281
711,45.41888624,59.22165946,77.99775127,0.786640497
712,45.89695115,60.25770563,74.16275865,0.79355712
713,44.91954451,57.69326861,73.9045414,0.790258707
714,46.3765503,59.30702016,76.40648436,0.794455517
715,45.2373912,59.31930678,75.87728328,0.79659378
716,46.01387117,59.3329686,72.82084419,0.799375292
717,45.5806893,59.94834261,78.50569809,0.792900333
718,45.71159936,58.74857711,77.91471377,0.794324103
719,46.3491043,60.43507085,80.33823257,0.791601461
720,45.34369743,58.69143657,74.77454005,0.792847148
721,45.90849322,58.77160124,72.26418405,0.798286644
722,46.05865836,58.352611,77.27581268,0.792060791
723,46.52404234,60.56212294,77.61124997,0.791314234
724,46.23496983,60.98312089,76.17766311,0.793656298
725,45.80002666,59.29253875,77.04788412,0.791670328
726,44.90236282,58.16346695,80.37967449,0.797870634
727,45.37175069,59.22038422,75.46826039,0.796107792
728,47.62258492,61.97712919,80.11795342,0.7932
729,46.87512965,60.49029723,77.79732714,0.794335495
730,46.57976895,59.886806,78.21814198,0.790833791
731,46.61722691,62.2087319,80.67222469,0.795583673
732,45.61097183,58.53221208,75.92489913,0.795630494
733,46.79726939,60.70777214,78.72330409,0.79670936
734,46.92267426,60.88791722,76.21168013,0.793853068
735,46.18381488,59.49555598,79.12399576,0.787024185
736,46.63685299,59.94139073,77.04211557,0.795145051
737,45.88147163,60.48684893,77.99241627,0.79655569
738,47.2822745,61.17400409,79.34393141,0.793009532
739,45.66023727,58.60992636,74.51965876,0.794089119
740,46.01170088,59.50778075,76.06915857,0.79267023
741,46.02882029,60.1556809,76.23975666,0.791240385
742,45.91018966,59.42539833,76.54133102,0.797209076
743,45.88436312,58.66104567,75.95687045,0.796028092
744,46.13404832,58.42076546,76.50331213,0.79552973
745,46.18144665,59.69642408,78.54391003,0.79450302
746,45.32064776,56.96765926,71.89356825,0.795495603
747,46.52065038,60.99546129,79.31922141,0.796352978
748,46.23613733,61.57460397,76.53054638,0.791974042
749,46.81442968,60.71941933,76.88401374,0.791439901
750,45.57450808,59.01603676,75.74168364,0.793090123
751,47.33061121,60.88925354,78.36349516,0.793841436
752,45.85519082,57.66627286,72.13222454,0.791321014
753,20.94796089,25.72926666,31.36789873,0.798155911
